ax,ay,az,gx,gy,gz,timestamp
1.230469,-0.266479,-0.776978,117.2485,50.53711,44.43359,2025-05-16 06:03:53
1.009033,-0.109985,-0.713989,133.9722,14.52637,107.0557,2025-05-16 06:03:53
0.840454,-0.396851,-0.204468,113.2202,9.277344,172.6685,2025-05-16 06:03:53
1.071533,0.198364,-0.223633,91.30859,-13.18359,221.6797,2025-05-16 06:03:53
0.364746,0.435791,0.00354,80.01709,-41.68701,210.022,2025-05-16 06:03:53
0.048706,0.576416,0.005615,55.84717,-59.021,143.6768,2025-05-16 06:03:53
0.332642,0.509277,0.157227,73.73047,-102.1729,99.3042,2025-05-16 06:03:53
0.341675,0.432739,0.07373,72.63184,-108.5815,28.38135,2025-05-16 06:03:53
0.456055,0.468018,0.034912,63.59863,-87.34131,-136.3525,2025-05-16 06:03:53
0.606323,0.987183,0.070679,72.75391,-53.4668,-249.0234,2025-05-16 06:03:53
0.575317,1.174561,-0.140381,3.417969,-6.408691,-253.1738,2025-05-16 06:03:54
0.474487,0.713989,0.229126,-37.23145,42.11426,-223.877,2025-05-16 06:03:54
0.8396,0.380127,-0.119385,-15.19775,77.20947,-208.6182,2025-05-16 06:03:54
