ax,ay,az,gx,gy,gz,timestamp
1.226807,-0.215942,-0.959839,55.23682,92.5293,6.713867,2025-05-16 06:08:01
0.950806,-0.577637,-0.983887,108.0322,57.80029,33.81348,2025-05-16 06:08:01
1.138184,-0.716919,-0.687378,156.5552,1.953125,105.835,2025-05-16 06:08:01
1.308716,-0.459106,-0.447388,128.7231,-15.13672,199.585,2025-05-16 06:08:01
0.786011,0.24231,0.081299,96.0083,-29.05273,235.5347,2025-05-16 06:08:01
0.578003,0.800659,-0.027954,41.50391,-32.59277,196.3501,2025-05-16 06:08:01
0.174438,0.345093,0.223633,56.7627,-73.85254,134.0942,2025-05-16 06:08:01
0.295654,0.28064,0.214233,85.57129,-97.229,66.58936,2025-05-16 06:08:01
0.478271,0.658813,-0.062866,60.97412,-104.0039,-71.3501,2025-05-16 06:08:01
0.581909,0.802002,-0.036621,54.13818,-92.40723,-196.2891,2025-05-16 06:08:01
0.49353,1.021118,-0.149048,16.47949,-44.7998,-218.8721,2025-05-16 06:08:01
0.507202,0.692993,0.045166,-24.53613,15.80811,-185.4248,2025-05-16 06:08:01
0.763062,0.674683,-0.251099,-48.46191,48.58398,-171.7529,2025-05-16 06:08:01
1.065063,-0.099121,-0.204468,-24.71924,80.93262,-159.9121,2025-05-16 06:08:02
1.074585,-0.271118,-0.562134,9.033203,84.41162,-116.333,2025-05-16 06:08:02
1.129883,-0.71521,-0.944824,-14.83154,115.1123,-27.16064,2025-05-16 06:08:02
0.879395,-0.170288,-0.838989,41.25977,94.48242,5.79834,2025-05-16 06:08:02
0.972778,-0.752319,-1.034302,86.73096,74.27979,23.13232,2025-05-16 06:08:02
1.150879,-0.798584,-0.783081,140.8081,22.2168,81.11572,2025-05-16 06:08:02
1.463745,-0.445923,-0.442383,133.8501,-7.263184,174.3774,2025-05-16 06:08:02
0.902466,-0.112427,0.038086,113.2813,-36.13281,229.126,2025-05-16 06:08:02
0.584717,0.586914,-0.165161,72.63184,-48.40088,208.5571,2025-05-16 06:08:02
0.199951,0.475464,0.345947,64.27002,-70.86182,147.3389,2025-05-16 06:08:02
0.518555,0.324219,0.255737,100.4028,-107.9102,92.10205,2025-05-16 06:08:02
0.449585,0.676514,-0.233765,65.42969,-103.0884,-52.91748,2025-05-16 06:08:02
0.42688,0.91394,-0.059204,44.06738,-86.91406,-194.1528,2025-05-16 06:08:02
0.930908,1.245361,-0.029175,9.94873,-47.72949,-216.3086,2025-05-16 06:08:02
0.923462,0.637329,0.060425,-26.42822,10.25391,-166.3208,2025-05-16 06:08:02
0.847534,0.615479,-0.060425,-41.68701,42.5415,-154.0527,2025-05-16 06:08:03
1.18335,0.147217,0.051025,-17.27295,70.86182,-173.9502,2025-05-16 06:08:03
1.140137,0.069458,-0.526978,0.366211,93.20068,-139.2212,2025-05-16 06:08:03
1.061035,-0.572388,-0.963013,-26.00098,125.4883,-58.89893,2025-05-16 06:08:03
0.435181,-0.727783,-1.009888,27.46582,107.605,3.417969,2025-05-16 06:08:03
0.722412,-0.712402,-0.816284,90.88135,65.06348,17.27295,2025-05-16 06:08:03
1.143433,-0.460571,-0.871094,126.5869,33.5083,63.65967,2025-05-16 06:08:03
1.107788,-0.199341,-0.563843,145.5688,-1.89209,147.8882,2025-05-16 06:08:03
0.977905,-0.176636,-0.012817,109.2529,-3.723145,223.0225,2025-05-16 06:08:03
0.501587,0.508301,-0.265503,86.9751,-29.54102,222.3511,2025-05-16 06:08:03
0.427979,0.46936,0.123291,35.5835,-46.81396,171.6919,2025-05-16 06:08:03
0.297607,0.455444,0.210083,87.82959,-94.42139,127.5635,2025-05-16 06:08:03
0.390259,0.399048,-0.078735,77.0874,-108.2153,22.82715,2025-05-16 06:08:03
0.396973,0.408081,-0.094604,61.95068,-99.85352,-135.2539,2025-05-16 06:08:04
0.781006,1.257446,0.016113,58.65479,-67.56592,-223.0835,2025-05-16 06:08:04
0.657715,1.181519,-0.148682,7.629395,-8.300781,-201.355,2025-05-16 06:08:04
0.811401,0.838501,-0.006836,-37.35352,28.13721,-165.8936,2025-05-16 06:08:04
1.001099,0.386841,-0.088989,-27.58789,52.00195,-162.6587,2025-05-16 06:08:04
1.328613,0.120117,-0.359131,2.13623,73.97461,-148.4985,2025-05-16 06:08:04
0.877441,-0.238892,-0.81665,-22.82715,106.7505,-92.59033,2025-05-16 06:08:04
0.570801,-0.446899,-0.778809,-19.53125,126.4038,-25.14648,2025-05-16 06:08:04
0.78833,-0.824951,-0.69751,52.55127,88.62305,-8.117676,2025-05-16 06:08:04
0.814087,-0.618042,-0.978638,102.2339,40.77148,46.38672,2025-05-16 06:08:04
1.359619,-0.222534,-0.795044,139.0381,7.141113,129.0894,2025-05-16 06:08:04
0.998779,-0.653564,-0.144287,119.4458,-10.92529,199.1577,2025-05-16 06:08:04
0.870117,0.094727,0.244873,126.9531,-44.49463,218.3228,2025-05-16 06:08:04
0.292725,0.496094,0.147217,85.81543,-71.71631,161.6821,2025-05-16 06:08:04
0.502197,0.423462,0.193115,72.87598,-109.0698,95.39795,2025-05-16 06:08:05
0.725098,0.473755,-0.028687,59.75342,-126.9531,2.807617,2025-05-16 06:08:05
0.481079,0.478638,-0.1073,30.82275,-114.2578,-127.0142,2025-05-16 06:08:05
0.802612,0.932373,-0.028564,23.55957,-70.19043,-171.6919,2025-05-16 06:08:05
0.651367,0.963013,-0.347168,-20.44678,-9.521484,-149.292,2025-05-16 06:08:05
0.633179,0.514893,0.049927,-42.41943,41.25977,-128.9063,2025-05-16 06:08:05
0.792969,0.436646,-0.085693,-3.112793,58.53271,-140.0146,2025-05-16 06:08:05
0.952026,0.171143,-0.024658,6.835938,85.75439,-148.2544,2025-05-16 06:08:05
0.927246,0.005127,-0.639771,-23.92578,117.7368,-120.3613,2025-05-16 06:08:05
1.11731,-0.835571,-0.479126,-29.41895,144.7144,-58.04443,2025-05-16 06:08:05
1.156494,-0.598999,-1.111206,59.99756,81.54297,-2.929688,2025-05-16 06:08:05
0.924072,-0.469727,-1.025635,111.5723,36.9873,49.49951,2025-05-16 06:08:05
1.203125,-0.483765,-0.716064,138.7939,8.422852,121.2158,2025-05-16 06:08:05
0.942993,-0.313232,-0.324219,116.333,-1.037598,189.7583,2025-05-16 06:08:05
0.904907,0.032715,0.295532,110.9619,-31.31104,218.6279,2025-05-16 06:08:05
0.535522,0.750122,0.243774,95.15381,-52.97852,178.894,2025-05-16 06:08:06
0.34082,0.471313,0.203979,78.30811,-92.5293,124.8169,2025-05-16 06:08:06
0.350342,0.306519,-0.071899,66.46729,-114.7461,30.39551,2025-05-16 06:08:06
0.395264,0.633057,-0.260254,41.99219,-110.9009,-130.0049,2025-05-16 06:08:06
0.912842,1.133789,0.083862,21.78955,-72.08252,-201.4771,2025-05-16 06:08:06
0.810181,1.137939,-0.142212,-17.45605,-24.4751,-167.2363,2025-05-16 06:08:06
0.747559,0.799072,0.055054,-56.70166,14.34326,-132.8125,2025-05-16 06:08:06
0.99646,0.371826,0.03418,-30.70068,35.5835,-129.1504,2025-05-16 06:08:06
0.956055,0.31604,-0.342285,-2.807617,61.82861,-144.3481,2025-05-16 06:08:06
1.184082,-0.360962,-0.35083,4.821777,82.09229,-119.6899,2025-05-16 06:08:06
1.357178,-0.320435,-0.530029,-33.08105,125.3662,-59.87549,2025-05-16 06:08:06
0.913086,-0.608276,-0.997925,32.89795,97.41211,-22.33887,2025-05-16 06:08:06
0.852661,-0.874146,-0.856689,83.06885,64.5752,18.55469,2025-05-16 06:08:06
0.977173,-0.571533,-0.715332,111.8164,35.33936,69.76318,2025-05-16 06:08:06
0.915771,-0.058716,-0.369751,131.4087,-2.929688,133.0566,2025-05-16 06:08:06
1.132324,-0.195435,-0.20105,115.8447,-15.19775,187.8052,2025-05-16 06:08:07
0.598877,0.337036,-0.297852,98.63281,-25.08545,197.0825,2025-05-16 06:08:07
0.251343,0.358521,0.131104,88.50098,-51.87988,145.6299,2025-05-16 06:08:07
0.22998,0.452881,0.151367,63.90381,-104.7974,90.51514,2025-05-16 06:08:07
0.563843,0.3302,-0.019775,42.17529,-138.5498,8.605957,2025-05-16 06:08:07
0.575928,0.52771,-0.016846,38.94043,-132.6294,-127.3193,2025-05-16 06:08:07
0.930542,0.958008,-0.095703,27.9541,-85.02197,-218.4448,2025-05-16 06:08:07
0.840698,0.913208,-0.19104,-28.19824,-15.07568,-200.3174,2025-05-16 06:08:07
0.515381,0.634644,-0.199463,-97.16797,36.86523,-200.3174,2025-05-16 06:08:07
0.644165,-0.009888,0.105225,-94.60449,94.42139,-214.4775,2025-05-16 06:08:07
1.580688,-0.170532,-0.661133,-51.63574,201.2939,-147.0947,2025-05-16 06:08:07
-0.17981,-1.251099,-0.493652,-29.78516,191.04,18.67676,2025-05-16 06:08:07
0.72229,-0.499634,-0.755981,31.79932,69.0918,-6.408691,2025-05-16 06:08:07
0.631714,-0.505615,-0.619751,31.43311,65.85693,-15.44189,2025-05-16 06:08:08
0.77771,-0.394531,-0.567383,21.78955,53.95508,-25.63477,2025-05-16 06:08:08
0.662476,-0.562988,-0.494385,28.68652,31.79932,-25.39063,2025-05-16 06:08:08
0.528442,-0.30127,-0.893555,43.27393,2.807617,-28.01514,2025-05-16 06:08:08
0.48877,-0.497925,-0.730835,27.09961,36.74316,-0.671387,2025-05-16 06:08:08
-0.03833,0.056763,-0.172852,46.08154,23.86475,12.45117,2025-05-16 06:08:08
-0.625854,-0.264404,0.030029,77.88086,12.146,76.11084,2025-05-16 06:08:08
-0.005981,0.110596,-0.103882,60.48584,24.90234,145.0195,2025-05-16 06:08:08
0.165039,0.036499,-0.168335,87.09717,84.65576,171.3867,2025-05-16 06:08:08
0.931885,0.857056,-1.253662,258.2397,136.2915,287.7197,2025-05-16 06:08:08
-0.531982,3.092529,-1.441406,287.0483,224.0601,257.4463,2025-05-16 06:08:08
-0.517822,0.427368,-1.010986,179.8096,145.752,146.7896,2025-05-16 06:08:08
-2.16626,1.420044,-0.024048,130.7373,-97.16797,203.6743,2025-05-16 06:08:08
-0.623413,0.599121,-0.119141,4.760742,4.943848,89.90479,2025-05-16 06:08:08
